soil_moisture_percent,temp_max,temp_min,temp_avg,humidity,wind_speed,days_since_irrigation,growth_stage,soil_type,soil_type_encoded,day_of_year,need_irrigation,irrigation_amount_mm
44.0,31.6,21.8,26.7,87.4,1.1,6,0,Clay,2,183,False,0.0
69.4,16.6,3.7,10.1,65.3,0.6,1,0,Loam,3,338,False,0.0
48.9,33.0,20.3,26.7,63.1,1.1,8,1,Sandy Loam,4,52,False,0.0
64.6,8.2,-0.4,3.9,89.1,1.3,3,3,Clay,2,282,False,0.0
55.8,23.1,9.1,16.1,49.5,0.1,4,1,Sandy Loam,4,2,False,0.0
56.5,40.4,30.0,35.2,89.5,0.2,1,1,Loam,3,116,False,0.0
55.1,20.8,9.2,15.0,57.5,0.8,6,0,Sandy Loam,4,271,False,0.0
61.7,31.2,21.4,26.3,64.5,2.8,1,2,Sandy,1,208,False,0.0
55.4,27.1,12.2,19.7,44.9,16.0,2,0,Clay,2,52,False,0.0
53.5,19.7,9.5,14.6,84.8,1.0,2,0,Loam,3,190,False,0.0
74.9,31.3,17.3,24.3,58.0,0.7,0,3,Sandy,1,127,False,0.0
57.9,31.4,19.1,25.2,66.1,1.1,3,0,Sandy Loam,4,160,False,0.0
73.7,16.4,7.4,11.9,50.9,0.1,0,0,Sandy Loam,4,255,False,0.0
33.9,27.0,17.9,22.5,73.3,2.7,9,0,Clay,2,104,True,19.2
74.2,19.4,7.5,13.5,48.1,1.9,1,0,Sandy,1,229,False,0.0
59.0,31.6,23.3,27.5,64.0,1.4,4,1,Sandy,1,142,False,0.0
58.0,15.9,2.2,9.0,44.7,0.4,7,0,Clay,2,244,False,0.0
65.1,36.8,24.7,30.7,46.2,1.3,0,3,Sandy Loam,4,51,False,0.0
66.6,34.2,20.0,27.1,51.7,3.1,5,1,Sandy Loam,4,54,False,0.0
70.6,28.6,15.6,22.1,63.1,0.3,1,2,Sandy,1,351,False,0.0
56.4,25.5,13.0,19.3,48.1,2.4,5,2,Sandy Loam,4,298,False,0.0
59.2,27.2,14.8,21.0,78.6,0.2,7,1,Sandy,1,5,False,0.0
67.9,26.8,17.2,22.0,47.2,0.5,0,0,Clay,2,175,False,0.0
61.0,22.0,7.6,14.8,75.5,0.8,7,0,Sandy Loam,4,242,False,0.0
46.3,30.7,17.2,23.9,41.8,3.2,7,1,Sandy,1,71,False,0.0
75.9,36.1,21.5,28.8,51.8,2.6,0,3,Sandy,1,58,False,0.0
71.4,15.6,2.8,9.2,62.5,1.2,2,3,Sandy,1,283,False,0.0
49.7,32.1,17.8,25.0,48.1,2.5,7,2,Sandy Loam,4,67,False,0.0
49.1,15.0,1.5,8.3,59.0,4.7,5,3,Clay,2,252,False,0.0
67.8,33.3,25.1,29.2,69.2,0.0,0,0,Sandy Loam,4,117,False,0.0
50.3,40.3,26.7,33.5,71.3,0.5,5,2,Sandy,1,94,False,0.0
71.8,16.6,2.6,9.6,69.8,0.2,2,0,Sandy,1,239,False,0.0
65.5,22.7,12.9,17.8,69.7,0.9,2,1,Loam,3,334,False,0.0
64.5,38.2,24.1,31.1,82.9,1.6,1,1,Clay,2,110,False,0.0
44.7,23.5,11.4,17.4,75.5,4.8,8,3,Sandy Loam,4,201,False,0.0
43.0,26.8,12.8,19.8,63.8,2.4,10,3,Loam,3,181,False,0.0
81.2,8.9,0.8,4.8,53.8,2.0,1,2,Sandy Loam,4,242,False,0.0
57.0,17.3,5.0,11.1,63.7,0.6,9,1,Sandy,1,224,False,0.0
54.9,26.1,13.2,19.6,61.3,8.8,5,0,Clay,2,187,False,0.0
59.1,31.3,18.2,24.7,50.5,6.1,2,2,Sandy Loam,4,29,False,0.0
72.4,20.8,12.3,16.6,55.1,1.1,3,0,Sandy Loam,4,199,False,0.0
48.4,42.3,31.7,37.0,66.8,4.9,4,1,Loam,3,102,False,0.0
44.8,28.4,15.5,22.0,29.9,2.4,9,1,Sandy,1,109,True,18.2
70.3,25.5,15.4,20.5,44.9,0.5,3,0,Loam,3,71,False,0.0
54.3,25.1,17.0,21.0,72.5,0.9,9,3,Sandy,1,13,False,0.0
75.1,38.5,24.8,31.6,58.3,2.0,0,1,Loam,3,39,False,0.0
56.7,32.7,24.0,28.4,62.1,3.2,7,3,Sandy,1,76,False,0.0
63.7,21.7,8.4,15.0,61.2,0.9,6,2,Sandy Loam,4,187,False,0.0
52.7,34.8,25.2,30.0,68.1,0.6,4,1,Loam,3,126,False,0.0
71.0,12.5,3.9,8.2,83.2,1.3,0,2,Sandy,1,282,False,0.0
41.8,38.3,24.2,31.3,60.7,1.5,6,3,Loam,3,61,False,0.0
35.5,33.2,19.8,26.5,50.9,2.3,8,3,Clay,2,133,False,0.0
50.4,25.2,11.7,18.4,54.4,1.8,7,2,Sandy,1,300,False,0.0
66.5,37.3,25.4,31.4,80.6,2.5,2,0,Loam,3,127,False,0.0
62.3,12.5,-0.9,5.8,57.2,0.4,5,3,Sandy Loam,4,280,False,0.0
44.2,29.6,20.7,25.1,70.5,1.3,8,3,Loam,3,51,False,0.0
41.7,36.6,26.3,31.5,49.8,5.1,6,1,Loam,3,51,False,0.0
54.1,28.4,20.1,24.2,36.5,1.2,3,1,Sandy Loam,4,328,False,0.0
59.0,19.7,11.5,15.6,77.0,0.6,6,2,Loam,3,197,False,0.0
50.0,26.0,12.6,19.3,65.7,5.1,7,3,Sandy Loam,4,190,False,0.0
67.7,30.2,22.0,26.1,55.2,0.0,1,3,Sandy,1,73,False,0.0
73.8,25.5,14.3,19.9,72.1,1.1,1,3,Sandy,1,14,False,0.0
45.4,23.5,12.8,18.2,71.2,1.9,8,3,Loam,3,186,False,0.0
65.3,9.1,-4.2,2.5,64.7,0.6,3,0,Sandy Loam,4,329,False,0.0
41.7,43.2,31.8,37.5,59.7,1.4,8,1,Loam,3,51,False,0.0
67.9,33.4,20.0,26.7,54.1,1.1,1,2,Sandy Loam,4,9,False,0.0
47.5,27.5,15.9,21.7,83.7,1.9,10,3,Loam,3,155,False,0.0
46.0,30.2,19.5,24.8,77.0,0.1,5,1,Clay,2,93,False,0.0
63.0,33.7,20.3,27.0,53.7,0.9,2,3,Sandy Loam,4,133,False,0.0
50.3,17.8,8.5,13.1,49.1,2.1,7,0,Loam,3,231,False,0.0
53.7,14.3,3.3,8.8,58.5,3.2,7,0,Clay,2,214,False,0.0
50.4,18.5,4.3,11.4,69.9,6.6,7,1,Clay,2,335,False,0.0
58.3,32.6,18.6,25.6,70.6,0.2,3,2,Clay,2,35,False,0.0
64.5,2.5,-12.3,-4.9,60.3,3.7,6,3,Sandy Loam,4,281,False,0.0
36.0,19.2,10.3,14.7,37.6,0.7,8,1,Clay,2,355,False,0.0
59.2,16.1,3.0,9.6,52.7,2.0,6,0,Sandy Loam,4,221,False,0.0
40.9,25.7,12.8,19.2,47.6,3.5,9,3,Loam,3,344,False,0.0
67.4,21.8,12.2,17.0,62.9,0.7,5,2,Sandy,1,348,False,0.0
30.6,36.2,26.4,31.3,92.2,2.5,10,0,Loam,3,121,True,21.7
60.3,23.3,8.7,16.0,88.8,1.0,3,3,Clay,2,269,False,0.0
52.2,15.6,4.6,10.1,43.8,1.5,9,2,Sandy,1,296,False,0.0
56.5,10.5,-0.5,5.0,61.9,0.7,5,0,Loam,3,231,False,0.0
51.7,27.2,14.4,20.8,59.1,0.1,7,3,Loam,3,99,False,0.0
52.5,36.0,22.9,29.5,54.2,4.0,5,3,Sandy Loam,4,30,False,0.0
49.5,15.4,5.6,10.5,55.8,2.7,9,0,Sandy Loam,4,177,False,0.0
51.2,28.8,14.8,21.8,38.7,5.1,2,2,Clay,2,361,False,0.0
46.7,29.6,18.3,24.0,72.3,0.4,7,1,Sandy Loam,4,93,False,0.0
21.4,30.3,21.1,25.7,70.4,0.2,10,1,Clay,2,106,True,26.3
53.8,27.7,16.3,22.0,54.9,0.2,7,0,Sandy,1,76,False,0.0
52.1,21.1,8.6,14.8,62.8,1.0,9,3,Sandy Loam,4,190,False,0.0
79.4,25.6,10.8,18.2,27.8,0.8,2,3,Sandy,1,62,False,0.0
67.1,32.0,18.5,25.3,50.8,4.2,1,2,Clay,2,30,False,0.0
71.9,35.3,25.4,30.3,38.4,2.9,0,1,Sandy Loam,4,148,False,0.0
51.1,21.6,12.4,17.0,74.2,1.5,9,3,Sandy,1,192,False,0.0
70.0,21.0,11.6,16.3,43.3,4.5,0,1,Clay,2,5,False,0.0
60.2,36.9,23.7,30.3,45.1,4.4,4,0,Sandy,1,93,False,0.0
62.8,32.7,20.0,26.4,65.6,2.5,1,3,Loam,3,95,False,0.0
52.1,36.4,25.5,31.0,64.8,4.0,7,0,Sandy,1,32,False,0.0
73.9,14.5,0.3,7.4,50.2,0.1,1,1,Sandy,1,238,False,0.0
63.9,18.6,4.1,11.4,79.4,0.2,5,0,Sandy Loam,4,205,False,0.0
52.3,24.8,16.7,20.8,42.6,0.0,9,2,Sandy,1,351,False,0.0
58.3,37.1,27.6,32.4,87.3,2.1,2,3,Sandy Loam,4,102,False,0.0
66.6,39.4,25.0,32.2,93.0,5.4,1,1,Sandy Loam,4,130,False,0.0
61.6,18.8,9.7,14.2,70.8,0.7,6,3,Loam,3,226,False,0.0
51.5,23.1,8.7,15.9,74.1,1.3,9,1,Sandy,1,124,False,0.0
72.0,29.7,16.5,23.1,65.2,3.5,0,2,Loam,3,17,False,0.0
36.7,37.1,22.9,30.0,46.5,3.7,9,0,Loam,3,81,True,14.8
42.7,34.3,21.1,27.7,72.5,0.5,7,1,Clay,2,113,False,0.0
59.6,21.6,12.5,17.0,71.3,3.1,8,1,Sandy Loam,4,359,False,0.0
55.3,31.6,22.5,27.0,36.9,3.7,3,3,Sandy,1,45,False,0.0
72.7,21.2,8.6,14.9,88.9,2.0,0,3,Loam,3,179,False,0.0
62.4,28.7,14.9,21.8,52.6,2.1,6,3,Sandy Loam,4,65,False,0.0
69.0,18.8,8.4,13.6,38.4,7.8,2,3,Clay,2,331,False,0.0
61.1,9.4,-3.2,3.1,84.8,1.9,9,1,Loam,3,284,False,0.0
52.5,13.9,4.0,9.0,60.0,4.6,7,0,Loam,3,251,False,0.0
67.1,27.2,15.6,21.4,81.5,7.8,0,2,Sandy Loam,4,1,False,0.0
84.5,18.2,5.0,11.6,73.6,1.0,0,3,Loam,3,215,False,0.0
42.7,32.3,24.0,28.2,57.2,0.7,9,0,Sandy,1,87,True,15.6
61.5,36.3,24.1,30.2,63.5,0.2,1,1,Clay,2,88,False,0.0
51.8,18.2,4.8,11.5,57.3,8.8,9,1,Loam,3,191,False,0.0
73.6,19.1,9.1,14.1,71.7,1.3,2,1,Sandy,1,17,False,0.0
51.9,30.8,20.3,25.6,63.2,4.3,3,1,Clay,2,81,False,0.0
47.4,35.3,27.2,31.2,59.7,4.1,5,1,Clay,2,89,False,0.0
53.6,32.1,23.8,28.0,64.9,0.1,5,2,Loam,3,35,False,0.0
56.5,28.3,19.5,23.9,58.5,1.2,4,2,Clay,2,31,False,0.0
40.6,24.3,10.7,17.5,51.6,2.2,6,1,Sandy,1,169,True,20.5
48.3,15.8,4.2,10.0,41.1,1.1,9,1,Loam,3,298,False,0.0
57.2,36.1,22.8,29.5,36.5,0.7,2,1,Clay,2,100,False,0.0
44.4,33.8,19.9,26.9,41.3,1.6,9,1,Sandy Loam,4,151,False,0.0
59.1,15.0,6.1,10.6,62.8,6.0,9,2,Sandy,1,219,False,0.0
63.8,19.5,4.5,12.0,89.1,1.4,2,0,Clay,2,276,False,0.0
56.2,33.2,19.9,26.6,83.2,1.4,9,1,Sandy,1,138,False,0.0
55.5,31.5,20.4,26.0,31.3,1.5,5,3,Loam,3,30,False,0.0
84.1,15.5,3.3,9.4,44.9,0.5,1,0,Clay,2,314,False,0.0
60.0,36.7,27.0,31.9,63.8,0.5,3,3,Sandy Loam,4,74,False,0.0
49.2,26.7,15.4,21.0,50.8,1.0,4,2,Loam,3,39,False,0.0
62.4,37.0,28.5,32.7,68.1,1.8,2,3,Sandy,1,82,False,0.0
48.7,15.8,2.4,9.1,62.9,1.7,9,0,Loam,3,305,False,0.0
44.2,37.0,22.7,29.9,67.1,0.8,9,0,Loam,3,105,False,0.0
62.9,27.5,18.3,22.9,83.0,4.0,3,0,Sandy Loam,4,68,False,0.0
51.7,38.9,27.5,33.2,65.9,0.7,2,3,Clay,2,52,False,0.0
65.3,12.0,-2.0,5.0,45.0,2.3,5,3,Loam,3,217,False,0.0
54.3,41.2,28.5,34.8,53.1,0.1,6,2,Sandy Loam,4,78,False,0.0
28.1,39.6,25.3,32.4,61.9,3.2,9,0,Clay,2,53,True,19.7
69.2,22.5,13.7,18.1,70.5,2.8,0,0,Clay,2,218,False,0.0
61.0,24.0,11.8,17.9,50.9,4.0,2,2,Loam,3,293,False,0.0
64.7,22.9,14.4,18.7,55.6,4.3,1,0,Clay,2,139,False,0.0
64.4,31.6,18.8,25.2,37.3,2.2,0,2,Loam,3,182,False,0.0
52.6,31.0,22.3,26.7,52.7,0.9,1,1,Clay,2,163,False,0.0
39.2,21.1,8.6,14.9,59.2,0.9,10,1,Loam,3,298,True,16.8
42.7,28.1,16.5,22.3,82.9,0.2,9,3,Sandy Loam,4,26,False,0.0
52.0,9.2,-3.2,3.0,57.3,2.2,9,3,Loam,3,237,False,0.0
59.0,38.6,28.0,33.3,79.5,2.9,2,1,Loam,3,65,False,0.0
33.7,26.2,14.7,20.5,62.2,1.9,10,2,Clay,2,48,True,14.1
70.3,27.8,17.6,22.7,67.6,0.0,0,1,Sandy,1,346,False,0.0
70.9,27.9,14.5,21.2,66.4,1.2,0,3,Sandy Loam,4,155,False,0.0
61.2,20.4,8.9,14.7,89.9,1.0,3,1,Sandy Loam,4,221,False,0.0
73.1,29.3,16.0,22.7,31.2,2.7,1,2,Sandy Loam,4,121,False,0.0
70.3,24.8,10.7,17.7,45.4,1.2,5,1,Sandy,1,184,False,0.0
64.6,17.6,4.6,11.1,79.7,4.3,4,3,Loam,3,240,False,0.0
38.4,38.7,24.6,31.7,37.2,8.3,8,2,Loam,3,30,True,20.0
45.3,17.6,8.3,13.0,45.8,0.8,6,2,Clay,2,272,False,0.0
71.4,23.6,10.0,16.8,88.4,1.5,2,3,Clay,2,364,False,0.0
46.8,29.1,16.0,22.6,61.8,1.7,7,3,Loam,3,10,False,0.0
54.2,27.9,15.3,21.6,77.9,1.1,4,2,Clay,2,65,False,0.0
63.0,34.4,20.4,27.4,37.2,1.4,1,2,Loam,3,111,False,0.0
71.0,18.9,8.1,13.5,72.2,1.9,2,1,Clay,2,300,False,0.0
60.6,21.8,13.8,17.8,65.5,3.5,5,1,Sandy,1,180,False,0.0
54.5,20.9,6.4,13.7,38.2,2.5,4,1,Sandy Loam,4,340,False,0.0
54.2,18.0,8.8,13.4,41.8,0.9,9,1,Sandy Loam,4,229,False,0.0
57.9,44.2,30.0,37.1,61.1,0.8,2,0,Sandy,1,129,False,0.0
54.2,35.8,26.0,30.9,64.3,8.5,4,0,Loam,3,84,False,0.0
52.2,14.6,2.6,8.6,68.3,1.0,9,0,Sandy,1,292,False,0.0
50.4,26.1,13.5,19.8,49.1,1.2,7,1,Sandy Loam,4,360,False,0.0
57.3,21.4,12.4,16.9,63.9,0.1,4,0,Sandy Loam,4,21,False,0.0
50.8,35.6,21.8,28.7,59.3,1.5,6,2,Sandy,1,176,False,0.0
35.9,37.1,27.8,32.5,70.2,0.2,10,2,Sandy Loam,4,100,True,16.6
76.0,28.0,19.8,23.9,44.8,8.3,0,0,Clay,2,21,False,0.0
56.4,32.4,20.4,26.4,72.9,0.5,3,2,Clay,2,44,False,0.0
61.1,17.5,5.1,11.3,64.9,0.4,4,1,Clay,2,276,False,0.0
79.7,16.5,7.9,12.2,49.3,1.7,0,3,Clay,2,238,False,0.0
60.7,22.1,13.8,18.0,21.7,0.9,7,1,Sandy,1,356,False,0.0
67.8,10.0,-2.7,3.6,66.4,0.3,4,3,Loam,3,249,False,0.0
54.2,18.5,9.7,14.1,70.9,1.1,7,0,Sandy Loam,4,205,False,0.0
62.0,23.0,8.9,16.0,53.2,1.3,3,2,Sandy Loam,4,224,False,0.0
68.9,26.5,14.8,20.7,64.2,2.8,0,0,Loam,3,363,False,0.0
69.5,19.0,8.7,13.9,74.8,11.6,3,1,Sandy Loam,4,294,False,0.0
37.2,28.9,17.9,23.4,80.1,1.6,10,3,Sandy Loam,4,139,True,16.9
58.3,30.7,16.7,23.7,49.2,1.6,3,1,Sandy,1,76,False,0.0
67.2,16.0,7.2,11.6,56.7,1.8,1,2,Loam,3,211,False,0.0
51.0,25.0,14.9,19.9,94.4,0.8,6,0,Clay,2,223,False,0.0
58.1,28.3,18.4,23.4,50.1,0.7,3,0,Loam,3,179,False,0.0
45.5,16.5,7.3,11.9,43.2,0.3,8,3,Sandy Loam,4,236,False,0.0
56.7,23.4,12.1,17.7,41.3,0.0,6,0,Sandy Loam,4,186,False,0.0
69.2,25.2,15.7,20.5,72.3,0.2,2,2,Loam,3,355,False,0.0
63.6,26.0,11.1,18.5,22.1,4.4,1,3,Loam,3,320,False,0.0
52.5,13.5,3.2,8.4,38.4,0.8,8,0,Loam,3,243,False,0.0
56.8,15.5,4.4,10.0,65.7,8.7,9,3,Sandy,1,282,False,0.0
66.0,22.8,10.8,16.8,72.4,8.1,2,2,Clay,2,316,False,0.0
51.0,29.7,15.5,22.6,60.8,0.0,7,1,Loam,3,22,False,0.0
35.8,29.2,19.3,24.3,56.0,1.1,7,0,Loam,3,158,True,15.3
50.5,33.8,24.3,29.1,70.1,3.9,5,3,Loam,3,87,False,0.0
44.7,39.5,28.0,33.8,83.3,2.5,7,2,Sandy Loam,4,101,False,0.0
62.6,12.0,-1.3,5.3,55.5,0.6,5,1,Sandy,1,292,False,0.0
45.4,26.6,13.2,19.9,71.6,6.2,6,1,Loam,3,151,False,0.0
48.3,36.9,25.9,31.4,63.2,3.1,7,2,Sandy,1,71,False,0.0
57.4,42.9,33.5,38.2,73.5,4.7,1,2,Sandy Loam,4,89,False,0.0
65.9,18.9,10.8,14.9,59.7,3.1,3,2,Sandy,1,335,False,0.0
61.6,22.4,8.3,15.4,68.5,1.6,4,3,Loam,3,257,False,0.0
53.1,25.7,17.0,21.3,60.4,0.7,5,1,Loam,3,90,False,0.0
46.8,23.3,11.0,17.2,23.0,2.1,7,1,Sandy,1,303,False,0.0
70.3,9.2,0.7,5.0,58.6,1.4,4,0,Sandy Loam,4,274,False,0.0
63.3,24.1,10.1,17.1,50.4,5.7,4,0,Sandy Loam,4,251,False,0.0
58.2,39.5,28.3,33.9,65.5,0.6,3,2,Loam,3,114,False,0.0
43.9,20.7,12.4,16.5,35.7,2.1,8,0,Sandy Loam,4,235,False,0.0
64.9,18.7,4.8,11.8,53.5,0.1,4,3,Loam,3,232,False,0.0
71.0,14.7,0.8,7.7,64.9,3.4,3,3,Clay,2,213,False,0.0
49.5,19.3,7.4,13.4,67.7,3.8,10,2,Sandy,1,207,False,0.0
56.9,23.4,9.2,16.3,86.1,0.1,8,2,Sandy,1,153,False,0.0
60.3,21.1,9.1,15.1,36.9,0.9,7,1,Sandy,1,312,False,0.0
71.1,22.3,7.8,15.0,51.6,2.0,0,0,Clay,2,244,False,0.0
51.4,8.8,-1.3,3.8,57.2,0.8,10,3,Sandy,1,265,False,0.0
62.2,13.7,3.0,8.3,83.3,1.7,5,1,Loam,3,288,False,0.0
68.2,19.5,6.3,12.9,62.0,1.1,5,0,Sandy Loam,4,211,False,0.0
53.6,33.2,23.6,28.4,76.2,2.1,4,3,Clay,2,19,False,0.0
74.3,20.7,8.5,14.6,51.3,2.6,0,1,Clay,2,218,False,0.0
74.2,31.4,20.0,25.7,68.0,0.2,0,1,Sandy Loam,4,203,False,0.0
67.6,25.5,14.2,19.8,75.4,3.0,2,1,Sandy,1,208,False,0.0
61.2,30.8,19.8,25.3,75.2,0.5,1,2,Sandy Loam,4,94,False,0.0
58.3,11.7,3.6,7.6,75.5,0.0,5,3,Sandy Loam,4,315,False,0.0
48.0,35.8,24.3,30.1,68.7,7.0,6,0,Loam,3,112,False,0.0
63.3,19.9,6.7,13.3,51.1,0.9,4,1,Sandy Loam,4,242,False,0.0
67.9,23.2,9.6,16.4,57.6,0.8,0,3,Sandy Loam,4,349,False,0.0
41.9,26.3,12.7,19.5,80.5,2.3,10,0,Loam,3,162,False,0.0
73.3,19.3,9.1,14.2,58.3,2.6,1,1,Clay,2,327,False,0.0
62.4,22.5,11.3,16.9,53.8,0.8,1,3,Loam,3,356,False,0.0
60.1,13.8,-0.2,6.8,91.7,1.4,6,0,Sandy Loam,4,280,False,0.0
60.1,19.3,9.9,14.6,62.9,4.2,6,0,Sandy,1,201,False,0.0
60.7,37.9,25.9,31.9,55.6,1.0,3,3,Sandy,1,84,False,0.0
50.6,20.1,8.0,14.1,33.9,0.7,7,1,Sandy,1,298,False,0.0
60.8,40.8,28.9,34.9,65.3,0.5,3,2,Sandy Loam,4,62,False,0.0
54.7,38.4,27.2,32.8,53.4,1.0,8,0,Sandy Loam,4,120,False,0.0
61.6,21.9,8.2,15.1,40.3,1.3,2,2,Loam,3,217,False,0.0
58.7,17.3,5.1,11.2,46.1,0.1,3,0,Clay,2,208,False,0.0
38.8,17.8,5.6,11.7,61.4,3.1,10,0,Clay,2,357,False,0.0
67.4,35.9,21.2,28.6,77.5,0.4,1,0,Loam,3,122,False,0.0
76.0,19.4,8.9,14.1,83.6,7.6,0,3,Sandy Loam,4,145,False,0.0
59.3,19.8,7.6,13.7,72.7,2.5,8,2,Sandy,1,195,False,0.0
47.8,22.8,13.5,18.2,50.2,0.1,9,2,Loam,3,225,False,0.0
46.2,21.1,11.9,16.5,54.4,0.3,8,1,Loam,3,272,False,0.0
80.5,11.2,-2.0,4.6,65.9,0.6,0,1,Loam,3,263,False,0.0
64.5,17.1,8.0,12.5,61.5,0.7,8,3,Sandy,1,358,False,0.0
43.2,34.0,23.1,28.5,55.8,5.2,10,3,Sandy,1,58,True,17.4
43.6,22.7,8.0,15.3,60.2,0.7,10,1,Loam,3,193,False,0.0
53.7,31.0,20.6,25.8,66.5,0.6,6,0,Sandy,1,59,False,0.0
44.8,27.0,13.1,20.1,68.6,2.6,5,0,Clay,2,334,False,0.0
74.8,23.3,13.9,18.6,50.5,0.5,1,0,Sandy Loam,4,1,False,0.0
44.4,13.2,4.8,9.0,74.3,0.0,10,3,Clay,2,244,False,0.0
67.3,27.9,19.6,23.8,52.5,0.6,0,1,Sandy,1,153,False,0.0
60.0,9.7,-2.7,3.5,61.8,3.1,7,0,Sandy,1,263,False,0.0
39.5,30.7,19.9,25.3,62.3,4.4,8,3,Clay,2,82,False,0.0
42.6,37.4,24.9,31.2,30.5,1.3,8,2,Loam,3,90,False,0.0
55.2,14.9,1.6,8.3,64.7,5.3,7,0,Sandy,1,168,False,0.0
37.4,38.7,27.0,32.9,85.6,0.3,10,1,Loam,3,76,True,18.0
72.3,18.3,7.1,12.7,38.5,0.3,1,0,Loam,3,332,False,0.0
40.6,33.8,22.0,27.9,76.2,0.8,9,0,Sandy Loam,4,215,True,16.2
44.1,23.1,9.1,16.1,42.8,0.1,6,3,Clay,2,198,False,0.0
65.4,29.9,20.9,25.4,81.2,1.4,0,1,Sandy,1,201,False,0.0
44.2,33.7,21.4,27.6,86.7,1.8,10,0,Sandy Loam,4,123,False,0.0
40.9,42.0,27.0,34.5,79.2,6.0,10,1,Sandy Loam,4,90,True,18.0
32.9,22.8,12.8,17.8,56.4,1.1,9,2,Clay,2,136,True,16.4
48.3,29.0,16.6,22.8,73.9,0.5,5,2,Clay,2,196,False,0.0
62.8,14.7,2.0,8.3,53.0,2.4,1,0,Sandy Loam,4,268,False,0.0
62.1,24.1,16.0,20.1,42.3,2.8,4,1,Loam,3,92,False,0.0
50.9,33.3,20.7,27.0,43.7,2.1,6,1,Loam,3,84,False,0.0
72.2,19.2,11.1,15.1,47.1,0.3,3,1,Sandy,1,306,False,0.0
65.8,19.4,8.8,14.1,54.8,3.9,8,1,Sandy,1,235,False,0.0
65.4,34.7,22.7,28.7,73.9,2.9,3,0,Sandy Loam,4,137,False,0.0
69.3,11.7,1.1,6.4,52.8,0.5,2,0,Sandy Loam,4,313,False,0.0
58.2,27.1,17.4,22.2,72.3,3.7,4,1,Loam,3,151,False,0.0
54.3,25.8,15.3,20.5,54.1,0.4,4,3,Clay,2,22,False,0.0
61.8,17.7,4.5,11.1,65.8,1.0,4,2,Sandy Loam,4,257,False,0.0
61.5,20.7,12.6,16.7,66.9,1.0,4,3,Clay,2,348,False,0.0
60.1,15.3,3.4,9.4,63.2,0.5,9,2,Sandy,1,262,False,0.0
58.5,19.2,4.2,11.7,59.0,1.9,4,2,Clay,2,232,False,0.0
63.3,32.4,21.6,27.0,22.7,2.4,2,1,Clay,2,365,False,0.0
43.4,34.0,23.0,28.5,77.8,1.3,7,3,Sandy Loam,4,119,False,0.0
54.3,14.3,0.9,7.6,57.4,3.2,9,2,Sandy Loam,4,310,False,0.0
38.5,35.7,26.7,31.2,70.1,5.5,10,3,Loam,3,38,True,16.4
66.0,37.1,28.1,32.6,43.6,3.0,2,2,Sandy,1,90,False,0.0
57.7,12.5,0.8,6.6,68.7,0.8,6,1,Clay,2,310,False,0.0
74.9,9.5,-2.8,3.4,76.2,2.7,6,3,Sandy,1,289,False,0.0
66.6,16.9,8.4,12.7,42.5,0.4,2,3,Sandy Loam,4,204,False,0.0
51.7,35.9,21.7,28.8,49.5,3.8,9,1,Sandy Loam,4,97,False,0.0
54.3,15.3,1.7,8.5,52.7,0.5,5,1,Clay,2,309,False,0.0
63.5,8.3,-4.9,1.7,52.4,0.9,7,3,Sandy Loam,4,284,False,0.0
67.2,25.0,12.7,18.9,63.3,1.3,0,3,Loam,3,231,False,0.0
63.5,28.7,19.9,24.3,65.0,2.6,0,1,Loam,3,155,False,0.0
76.0,18.7,4.0,11.4,59.7,2.3,1,1,Loam,3,268,False,0.0
61.8,25.3,15.9,20.6,50.3,1.8,2,0,Clay,2,168,False,0.0
61.8,23.9,13.1,18.5,82.0,1.3,1,0,Sandy,1,65,False,0.0
63.0,21.3,11.2,16.3,46.5,0.2,2,3,Sandy Loam,4,149,False,0.0
56.9,14.0,1.0,7.5,58.4,0.1,10,2,Sandy,1,316,False,0.0
60.7,14.4,4.8,9.6,65.4,1.4,9,2,Sandy,1,339,False,0.0
52.7,28.4,18.9,23.7,53.2,2.6,3,0,Sandy,1,37,False,0.0
67.5,22.1,8.4,15.2,55.3,2.2,2,2,Sandy Loam,4,265,False,0.0
80.0,5.7,-8.2,-1.3,61.0,4.7,0,1,Sandy Loam,4,326,False,0.0
45.0,15.9,3.6,9.7,40.1,4.8,10,2,Sandy Loam,4,303,False,0.0
74.6,22.0,12.0,17.0,54.9,0.0,0,2,Clay,2,197,False,0.0
36.3,29.2,16.9,23.0,46.8,7.6,8,0,Clay,2,169,False,0.0
27.8,30.0,20.4,25.2,68.5,0.3,9,0,Clay,2,94,True,17.9
54.0,12.8,-2.1,5.3,75.8,1.4,9,0,Sandy Loam,4,249,False,0.0
47.1,32.9,21.0,26.9,50.0,3.2,9,1,Sandy Loam,4,134,False,0.0
74.6,11.3,-3.2,4.1,75.4,0.6,6,2,Sandy,1,280,False,0.0
59.2,15.9,7.0,11.5,59.0,0.6,7,0,Sandy,1,274,False,0.0
46.0,24.9,14.3,19.6,58.6,5.9,9,3,Sandy,1,338,False,0.0
57.8,25.7,14.9,20.3,56.4,0.6,7,2,Sandy Loam,4,210,False,0.0
57.5,36.0,22.7,29.3,59.6,2.0,4,0,Loam,3,79,False,0.0
52.0,30.7,17.2,23.9,56.0,0.7,4,3,Loam,3,127,False,0.0
57.0,42.9,29.9,36.4,92.6,0.1,1,1,Loam,3,62,False,0.0
